state,county,race,cand,mean,sd,ci_95_lower,ci_95_upper
AK,240,vap_oth_b,pre_24_rep_tru,0.5227281738560869,0.22970772256900418,0.08835038226891831,0.9377050152661998
AK,290,vap_white,pre_24_dem_har,0.3760226254827803,0.186971551735117,0.06257752839333569,0.7562751644392105
AK,290,vap_white,pre_24_rep_tru,0.6239773745172196,0.186971551735117,0.24372483556078942,0.9374224716066643
AK,290,vap_black,pre_24_dem_har,0.4988684222443756,0.27446861447786786,0.028718371331106253,0.9708443503972287
AK,290,vap_black,pre_24_rep_tru,0.5011315777556243,0.27446861447786786,0.02915564960277124,0.9712816286688937
AK,290,vap_hisp,pre_24_dem_har,0.5048932580037488,0.2070187647956784,0.10666669785464603,0.881801989124729
AK,290,vap_hisp,pre_24_rep_tru,0.4951067419962512,0.2070187647956784,0.11819801087527089,0.893333302145354
AK,290,vap_asian,pre_24_dem_har,0.4931403784206118,0.22891481765416072,0.07292420761436301,0.9169569402899587
AK,290,vap_asian,pre_24_rep_tru,0.5068596215793882,0.22891481765416072,0.08304305971004136,0.9270757923856371
AK,290,vap_aian,pre_24_dem_har,0.7056130615061462,0.06570647765217054,0.5732367299008734,0.8206151567472267
AK,290,vap_aian,pre_24_rep_tru,0.2943869384938537,0.06570647765217054,0.179384843252773,0.4267632700991265
AK,290,vap_oth_b,pre_24_dem_har,0.49037508079393527,0.2042909404325499,0.10482767589148874,0.875141123825626
AK,290,vap_oth_b,pre_24_rep_tru,0.5096249192060647,0.2042909404325499,0.12485887617437394,0.8951723241085113
AL,001,vap_white,pre_24_dem_har,0.07645573375911964,0.023183733256042137,0.037553614695299976,0.12799242962621404
AL,001,vap_white,pre_24_rep_tru,0.9235442662408807,0.023183733256042137,0.8720075703737862,0.9624463853047
AL,001,vap_black,pre_24_dem_har,0.8139991436252716,0.06611201421828582,0.661621450356614,0.9179424808901866
AL,001,vap_black,pre_24_rep_tru,0.18600085637472866,0.06611201421828582,0.08205751910981346,0.3383785496433859
AL,001,vap_hisp,pre_24_dem_har,0.5556505196850204,0.17281618790224026,0.21245239384714232,0.8626133014895502
AL,001,vap_hisp,pre_24_rep_tru,0.44434948031497984,0.17281618790224026,0.13738669851044988,0.7875476061528575
AL,001,vap_asian,pre_24_dem_har,0.5471800880975101,0.19246086817304014,0.1731540558728459,0.8813884538409079
AL,001,vap_asian,pre_24_rep_tru,0.4528199119024899,0.19246086817304014,0.11861154615909175,0.8268459441271542
AL,001,vap_aian,pre_24_dem_har,0.4959138276713299,0.16866184901788733,0.17328208057527017,0.8089384535459185
AL,001,vap_aian,pre_24_rep_tru,0.5040861723286701,0.16866184901788733,0.19106154645408152,0.8267179194247297
AL,001,vap_oth_b,pre_24_dem_har,0.5879250510120654,0.17054902827514665,0.23208358779753205,0.8837897528203695
AL,001,vap_oth_b,pre_24_rep_tru,0.41207494898793484,0.17054902827514665,0.11621024717963019,0.7679164122024678
AL,003,vap_white,pre_24_dem_har,0.08963141991979967,0.01034832741143216,0.07157139166080702,0.11173372736162787
AL,003,vap_white,pre_24_rep_tru,0.9103685800802003,0.01034832741143216,0.8882662726383723,0.9284286083391932
AL,003,vap_black,pre_24_dem_har,0.7129625098374919,0.05442992224613861,0.5965003802329758,0.8066056804327812
AL,003,vap_black,pre_24_rep_tru,0.28703749016250796,0.05442992224613861,0.19339431956721886,0.40349961976702403
AL,003,vap_hisp,pre_24_dem_har,0.746823516317149,0.09861925569862401,0.5287919777846085,0.9021852544062914
AL,003,vap_hisp,pre_24_rep_tru,0.25317648368285106,0.09861925569862401,0.09781474559370866,0.4712080222153916
AL,003,vap_asian,pre_24_dem_har,0.5734369171564876,0.16407440092193606,0.2488181322527691,0.8687002862785725
AL,003,vap_asian,pre_24_rep_tru,0.4265630828435124,0.16407440092193606,0.1312997137214277,0.7511818677472305
AL,003,vap_aian,pre_24_dem_har,0.4415549146133738,0.16970874172750666,0.12776494510854092,0.7764250062372132
AL,003,vap_aian,pre_24_rep_tru,0.5584450853866262,0.16970874172750666,0.2235749937627868,0.872235054891459
AL,003,vap_oth_b,pre_24_dem_har,0.5396430231861884,0.14618792789316512,0.23240627826617888,0.7872987977578596
